Version,File Name,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NR,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Buggy
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,512.0,512.0,512.0,512.0,512.0,512.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,187.0,187.0,187.0,187.0,187.0,187.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,56.0,56.0,56.0,56.0,56.0,56.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,39.0,39.0,39.0,39.0,39.0,39.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,261.0,261.0,261.0,261.0,261.0,261.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,73.0,73.0,73.0,73.0,73.0,73.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,65.0,65.0,65.0,65.0,65.0,65.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,329.0,329.0,329.0,329.0,329.0,329.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,64.0,64.0,64.0,64.0,64.0,64.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,164.0,164.0,164.0,164.0,164.0,164.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,626.0,621.0,313.0,624.0,621.0,312.0,2.0,184.0,146.0,92.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,74.0,74.0,74.0,74.0,74.0,74.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,117.0,117.0,117.0,117.0,117.0,117.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,84.0,84.0,84.0,84.0,84.0,84.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,227.0,226.0,113.5,226.0,226.0,113.0,2.0,186.0,146.0,93.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,76.0,76.0,76.0,76.0,76.0,76.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,323.0,323.0,323.0,323.0,323.0,323.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java,153.0,153.0,153.0,153.0,153.0,153.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java,250.0,250.0,250.0,250.0,250.0,250.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java,73.0,73.0,73.0,73.0,73.0,73.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java,84.0,84.0,84.0,84.0,84.0,84.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java,61.0,61.0,61.0,61.0,61.0,61.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,936.0,936.0,936.0,936.0,936.0,936.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,76.0,76.0,76.0,76.0,76.0,76.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java,165.0,165.0,165.0,165.0,165.0,165.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java,504.0,504.0,504.0,504.0,504.0,504.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java,109.0,109.0,109.0,109.0,109.0,109.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java,77.0,77.0,77.0,77.0,77.0,77.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java,75.0,75.0,75.0,75.0,75.0,75.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java,204.0,204.0,204.0,204.0,204.0,204.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,127.0,127.0,127.0,127.0,127.0,127.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java,148.0,148.0,148.0,148.0,148.0,148.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java,169.0,169.0,169.0,169.0,169.0,169.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java,157.0,157.0,157.0,157.0,157.0,157.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java,96.0,96.0,96.0,96.0,96.0,96.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java,26.0,26.0,26.0,26.0,26.0,26.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java,87.0,87.0,87.0,87.0,87.0,87.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java,38.0,38.0,38.0,38.0,38.0,38.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,281.0,281.0,281.0,281.0,281.0,281.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,380.0,380.0,380.0,380.0,380.0,380.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,339.0,339.0,339.0,339.0,339.0,339.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java,234.0,234.0,234.0,234.0,234.0,234.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,239.0,239.0,239.0,239.0,239.0,239.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,107.0,107.0,107.0,107.0,107.0,107.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java,174.0,174.0,174.0,174.0,174.0,174.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,101.0,101.0,101.0,101.0,101.0,101.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,176.0,176.0,176.0,176.0,176.0,176.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,212.0,212.0,212.0,212.0,212.0,212.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,33.0,33.0,33.0,33.0,33.0,33.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java,95.0,95.0,95.0,95.0,95.0,95.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java,116.0,116.0,116.0,116.0,116.0,116.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,28.0,28.0,28.0,28.0,28.0,28.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,46.0,46.0,46.0,46.0,46.0,46.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,36.0,36.0,36.0,36.0,36.0,36.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,692.0,692.0,692.0,692.0,692.0,692.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,164.0,164.0,164.0,164.0,164.0,164.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java,193.0,193.0,193.0,193.0,193.0,193.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,145.0,145.0,145.0,145.0,145.0,145.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java,151.0,151.0,151.0,151.0,151.0,151.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java,91.0,91.0,91.0,91.0,91.0,91.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java,129.0,129.0,129.0,129.0,129.0,129.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java,138.0,138.0,138.0,138.0,138.0,138.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java,222.0,222.0,222.0,222.0,222.0,222.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java,98.0,98.0,98.0,98.0,98.0,98.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java,127.0,127.0,127.0,127.0,127.0,127.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java,78.0,77.0,39.0,77.0,77.0,38.5,2.0,184.0,146.0,92.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java,171.0,171.0,171.0,171.0,171.0,171.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java,212.0,212.0,212.0,212.0,212.0,212.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java,88.0,88.0,88.0,88.0,88.0,88.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java,139.0,139.0,139.0,139.0,139.0,139.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java,125.0,125.0,125.0,125.0,125.0,125.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java,78.0,78.0,78.0,78.0,78.0,78.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java,50.0,50.0,50.0,50.0,50.0,50.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java,63.0,63.0,63.0,63.0,63.0,63.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java,79.0,79.0,79.0,79.0,79.0,79.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java,37.0,37.0,37.0,37.0,37.0,37.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java,181.0,181.0,181.0,181.0,181.0,181.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java,47.0,47.0,47.0,47.0,47.0,47.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java,56.0,56.0,56.0,56.0,56.0,56.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java,38.0,38.0,38.0,38.0,38.0,38.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java,237.0,237.0,237.0,237.0,237.0,237.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java,273.0,273.0,273.0,273.0,273.0,273.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java,116.0,116.0,116.0,116.0,116.0,116.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java,35.0,35.0,35.0,35.0,35.0,35.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java,129.0,129.0,129.0,129.0,129.0,129.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java,261.0,261.0,261.0,261.0,261.0,261.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java,71.0,71.0,71.0,71.0,71.0,71.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java,62.0,62.0,62.0,62.0,62.0,62.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java,72.0,72.0,72.0,72.0,72.0,72.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java,73.0,73.0,73.0,73.0,73.0,73.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java,145.0,143.0,72.5,145.0,143.0,72.5,2.0,184.0,146.0,92.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java,413.0,413.0,413.0,413.0,413.0,413.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java,322.0,322.0,322.0,322.0,322.0,322.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java,214.0,214.0,214.0,214.0,214.0,214.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java,192.0,192.0,192.0,192.0,192.0,192.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubProcessTest.java,628.0,628.0,628.0,628.0,628.0,628.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java,256.0,256.0,256.0,256.0,256.0,256.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java,119.0,119.0,119.0,119.0,119.0,119.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java,73.0,73.0,73.0,73.0,73.0,73.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/NonBlockingConsumerRedeliveryTest.java,340.0,340.0,340.0,340.0,340.0,340.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java,241.0,241.0,241.0,241.0,241.0,241.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java,54.0,54.0,54.0,54.0,54.0,54.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java,27.0,27.0,27.0,27.0,27.0,27.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java,66.0,66.0,66.0,66.0,66.0,66.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java,107.0,107.0,107.0,107.0,107.0,107.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java,157.0,157.0,157.0,157.0,157.0,157.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java,300.0,300.0,300.0,300.0,300.0,300.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java,161.0,161.0,161.0,161.0,161.0,161.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java,120.0,120.0,120.0,120.0,120.0,120.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/util/ConsumerThread.java,86.0,86.0,86.0,86.0,86.0,86.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java,82.0,82.0,82.0,82.0,82.0,82.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/util/IdGenerator.java,29.0,29.0,29.0,29.0,29.0,29.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java,267.0,267.0,267.0,267.0,267.0,267.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java,87.0,87.0,87.0,87.0,87.0,87.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/util/SimplePojo.java,77.0,77.0,77.0,77.0,77.0,77.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java,40.0,40.0,40.0,40.0,40.0,40.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java,95.0,95.0,95.0,95.0,95.0,95.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/BasicJMSTest.java,337.0,337.0,337.0,337.0,337.0,337.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java,376.0,376.0,376.0,376.0,376.0,376.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java,46.0,46.0,46.0,46.0,46.0,46.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java,399.0,399.0,399.0,399.0,399.0,399.0,1.0,146.0,146.0,146.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,2.0,2.0,2.0,2.0,2.0,2.0,1.0,40.0,40.0,40.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,1.0,1.0,1.0,-2.0,0.0,-2.0,1.0,38.0,38.0,38.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,3.0,3.0,3.0,1.0,1.0,1.0,1.0,40.0,40.0,40.0,NO
